member_id,month,center,plan,price_paid,discount_applied,signup_date,acquisition_channel,age,gender,tenure_months,visits_this_month,group_classes_attended,uses_app,has_personal_trainer,support_contacts,incidents_reported,satisfaction_survey,status,churn_reason,competitor_lowcost_price,campaign_active,service_incident
472,2023-10,southgate,family,69.0,0.0,2023-07-15,walk_in,58,F,4,0,0,False,False,0,0,7.0,active,,19,,
472,2023-11,southgate,family,69.0,0.0,2023-07-15,walk_in,58,F,5,2,1,False,False,0,0,,active,,19,,
472,2023-12,southgate,family,69.0,0.0,2023-07-15,walk_in,58,F,6,1,0,False,False,0,0,,active,,19,,
472,2024-01,southgate,family,69.0,0.0,2023-07-15,walk_in,58,F,7,4,1,False,False,0,1,,active,,19,january_promo,
472,2024-02,southgate,family,69.0,0.0,2023-07-15,walk_in,58,F,8,3,1,False,False,0,0,,churned,no_use,19,,app_outage
473,2023-01,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,1,4,1,True,False,0,0,,active,,20,january_promo,
473,2023-02,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,2,4,2,True,False,0,0,8.0,active,,20,,
473,2023-03,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,3,5,2,True,False,0,0,,active,,20,,heating_failure
473,2023-04,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,4,0,0,True,False,0,0,,active,,20,,
473,2023-05,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,5,3,1,True,False,0,0,,active,,20,,
473,2023-06,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,6,1,0,True,False,0,0,,active,,20,summer_body,
473,2023-07,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,7,6,3,True,False,0,0,8.0,active,,19,,
473,2023-08,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,8,4,2,True,False,0,0,,active,,19,,pool_maintenance
473,2023-09,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,9,6,2,True,False,0,0,,active,,19,back_to_gym,
473,2023-10,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,10,5,1,True,False,0,0,,active,,19,,
473,2023-11,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,11,2,1,True,False,0,0,,active,,19,,
473,2023-12,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,12,4,1,True,False,0,0,,active,,19,,
473,2024-01,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,13,3,1,True,False,0,0,,active,,19,january_promo,
473,2024-02,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,14,0,0,True,False,0,0,4.0,active,,19,,app_outage
473,2024-03,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,15,4,1,True,False,0,0,,active,,19,,
473,2024-04,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,16,4,1,True,False,0,1,,active,,19,,
473,2024-05,eastpark,premium,49.0,0.0,2023-01-03,website,46,F,17,1,0,True,False,0,0,,churned,price,19,,
474,2022-02,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,1,13,3,True,False,0,0,,active,,25,,
474,2022-03,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,2,10,3,True,False,0,0,,active,,25,,
474,2022-04,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,3,11,2,True,False,0,0,,active,,25,,
474,2022-05,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,4,11,3,True,False,2,0,7.0,active,,25,,
474,2022-06,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,5,11,5,True,False,0,0,7.0,active,,25,,
474,2022-07,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,6,9,3,True,False,0,0,8.0,active,,22,,
474,2022-08,eastpark,basic,26.1,0.1,2022-02-18,referral,18,F,7,13,3,True,False,0,0,,active,,22,,
474,2022-09,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,8,12,3,True,False,1,0,,active,,22,back_to_gym,
474,2022-10,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,9,12,5,True,False,0,0,7.0,active,,22,,
474,2022-11,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,10,7,3,True,False,0,0,,active,,22,,
474,2022-12,eastpark,basic,24.65,0.15,2022-02-18,referral,18,F,11,13,5,True,False,0,0,,active,,22,,
474,2023-01,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,12,15,5,True,False,0,0,,active,,20,january_promo,
474,2023-02,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,13,14,6,True,False,0,0,,active,,20,,
474,2023-03,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,14,10,3,True,False,0,0,4.0,active,,20,,heating_failure
474,2023-04,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,15,8,3,True,False,0,0,4.0,active,,20,,
474,2023-05,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,16,10,4,True,False,0,0,,active,,20,,
474,2023-06,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,17,14,5,True,False,0,0,,active,,20,summer_body,
474,2023-07,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,18,10,4,True,False,0,0,,active,,19,,
474,2023-08,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,19,11,3,True,False,0,0,,active,,19,,pool_maintenance
474,2023-09,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,20,13,4,True,False,0,0,,active,,19,back_to_gym,
474,2023-10,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,21,10,2,True,False,0,0,,active,,19,,
474,2023-11,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,22,15,7,True,False,0,0,,active,,19,,
474,2023-12,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,23,14,6,True,False,0,0,,active,,19,,
474,2024-01,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,24,10,5,True,False,0,0,,active,,19,january_promo,
474,2024-02,eastpark,basic,26.1,0.1,2022-02-18,referral,18,F,25,9,3,True,False,0,0,,active,,19,,app_outage
474,2024-03,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,26,12,4,True,False,0,0,,active,,19,,
474,2024-04,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,27,10,4,True,False,0,0,5.0,active,,19,,
474,2024-05,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,28,13,4,True,False,0,0,,active,,19,,
474,2024-06,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,29,13,4,True,False,0,0,,active,,19,summer_body,
474,2024-07,eastpark,basic,29.0,0.0,2022-02-18,referral,18,F,30,11,3,True,False,0,0,,churned,price,19,,
475,2023-09,downtown,family,69.0,0.0,2023-09-18,walk_in,41,F,1,9,4,True,False,0,0,,active,,19,back_to_gym,
475,2023-10,downtown,family,69.0,0.0,2023-09-18,walk_in,41,F,2,9,4,True,False,0,0,,active,,19,,
475,2023-11,downtown,family,69.0,0.0,2023-09-18,walk_in,41,F,3,12,3,True,False,0,0,,active,,19,,
475,2023-12,downtown,family,69.0,0.0,2023-09-18,walk_in,41,F,4,11,3,True,False,1,0,,active,,19,,
475,2024-01,downtown,family,69.0,0.0,2023-09-18,walk_in,41,F,5,11,4,True,False,0,0,9.0,active,,19,january_promo,
475,2024-02,downtown,family,69.0,0.0,2023-09-18,walk_in,41,F,6,13,4,True,False,0,0,9.0,active,,19,,app_outage
475,2024-03,downtown,family,69.0,0.0,2023-09-18,walk_in,41,F,7,10,5,True,False,0,0,,active,,19,,
475,2024-04,downtown,family,69.0,0.0,2023-09-18,walk_in,41,F,8,11,4,True,False,1,0,,active,,19,,
475,2024-05,downtown,family,69.0,0.0,2023-09-18,walk_in,41,F,9,13,6,True,False,1,0,,active,,19,,
475,2024-06,downtown,family,69.0,0.0,2023-09-18,walk_in,41,F,10,13,5,True,False,1,0,,active,,19,summer_body,
475,2024-07,downtown,family,69.0,0.0,2023-09-18,walk_in,41,F,11,15,6,True,False,3,0,9.0,churned,location,19,,
476,2024-01,westfield,premium,39.2,0.2,2024-01-03,january_campaign,45,M,1,13,5,False,False,0,0,9.0,churned,other,19,january_promo,
477,2023-06,downtown,basic,29.0,0.0,2023-06-09,website,44,M,1,9,4,True,False,0,0,,active,,20,summer_body,
477,2023-07,downtown,basic,29.0,0.0,2023-06-09,website,44,M,2,7,3,True,False,0,0,7.0,active,,19,,
477,2023-08,downtown,basic,29.0,0.0,2023-06-09,website,44,M,3,9,3,True,False,0,0,,active,,19,,pool_maintenance
477,2023-09,downtown,basic,29.0,0.0,2023-06-09,website,44,M,4,11,2,True,False,0,0,,active,,19,back_to_gym,
477,2023-10,downtown,basic,29.0,0.0,2023-06-09,website,44,M,5,9,3,True,False,0,0,,active,,19,,
477,2023-11,downtown,basic,29.0,0.0,2023-06-09,website,44,M,6,7,2,True,False,0,0,,active,,19,,
477,2023-12,downtown,basic,29.0,0.0,2023-06-09,website,44,M,7,10,5,True,False,0,0,,active,,19,,
477,2024-01,downtown,basic,29.0,0.0,2023-06-09,website,44,M,8,3,1,True,False,2,0,,active,,19,january_promo,
477,2024-02,downtown,basic,29.0,0.0,2023-06-09,website,44,M,9,4,1,True,False,0,0,,active,,19,,app_outage
477,2024-03,downtown,basic,29.0,0.0,2023-06-09,website,44,M,10,9,4,True,False,0,0,,active,,19,,
477,2024-04,downtown,basic,29.0,0.0,2023-06-09,website,44,M,11,7,3,True,False,0,0,,active,,19,,
477,2024-05,downtown,basic,29.0,0.0,2023-06-09,website,44,M,12,9,3,True,False,0,0,,churned,price,19,,
478,2023-06,downtown,family,69.0,0.0,2023-06-11,website,19,M,1,8,2,False,False,0,0,,active,,20,summer_body,
478,2023-07,downtown,family,69.0,0.0,2023-06-11,website,19,M,2,9,3,False,False,0,1,7.0,active,,19,,
478,2023-08,downtown,family,69.0,0.0,2023-06-11,website,19,M,3,9,4,False,False,0,0,,active,,19,,pool_maintenance
478,2023-09,downtown,family,69.0,0.0,2023-06-11,website,19,M,4,10,5,False,False,0,0,,active,,19,back_to_gym,
478,2023-10,downtown,family,69.0,0.0,2023-06-11,website,19,M,5,10,3,False,False,0,0,,active,,19,,
478,2023-11,downtown,family,69.0,0.0,2023-06-11,website,19,M,6,12,5,False,False,0,0,8.0,active,,19,,
478,2023-12,downtown,family,69.0,0.0,2023-06-11,website,19,M,7,8,2,False,False,0,0,6.0,active,,19,,
478,2024-01,downtown,family,69.0,0.0,2023-06-11,website,19,M,8,7,3,False,False,0,0,7.0,active,,19,january_promo,
478,2024-02,downtown,family,69.0,0.0,2023-06-11,website,19,M,9,10,2,False,False,0,0,,active,,19,,app_outage
478,2024-03,downtown,family,69.0,0.0,2023-06-11,website,19,M,10,7,3,False,False,0,0,,active,,19,,
478,2024-04,downtown,family,69.0,0.0,2023-06-11,website,19,M,11,9,4,False,False,0,0,,active,,19,,
478,2024-05,downtown,family,69.0,0.0,2023-06-11,website,19,M,12,8,3,False,False,0,0,,active,,19,,
478,2024-06,downtown,family,69.0,0.0,2023-06-11,website,19,M,13,8,3,False,False,0,0,,active,,19,summer_body,
478,2024-07,downtown,family,69.0,0.0,2023-06-11,website,19,M,14,8,2,False,False,0,0,7.0,active,,19,,
478,2024-08,downtown,family,69.0,0.0,2023-06-11,website,19,M,15,7,3,False,False,0,0,,active,,19,,
478,2024-09,downtown,family,69.0,0.0,2023-06-11,website,19,M,16,4,2,False,False,0,0,7.0,active,,19,back_to_gym,
478,2024-10,downtown,family,69.0,0.0,2023-06-11,website,19,M,17,7,2,False,False,1,0,,active,,19,,
478,2024-11,downtown,family,69.0,0.0,2023-06-11,website,19,M,18,7,3,False,False,2,0,8.0,active,,19,,
478,2024-12,downtown,family,69.0,0.0,2023-06-11,website,19,M,19,9,4,False,False,0,0,,active,,19,,
479,2023-01,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,1,15,3,False,False,0,0,,active,,20,january_promo,
479,2023-02,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,2,17,8,False,False,0,0,,active,,20,,
479,2023-03,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,3,16,3,False,False,0,0,,active,,20,,heating_failure
479,2023-04,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,4,14,4,False,False,0,0,,active,,20,,
479,2023-05,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,5,14,3,False,False,0,0,,active,,20,,
479,2023-06,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,6,16,7,False,False,0,0,,active,,20,summer_body,
479,2023-07,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,7,16,5,False,False,0,0,,active,,19,,
479,2023-08,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,8,18,5,False,False,0,0,,active,,19,,pool_maintenance
479,2023-09,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,9,17,6,False,False,0,0,,active,,19,back_to_gym,
479,2023-10,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,10,14,7,False,False,0,0,,active,,19,,
479,2023-11,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,11,15,5,False,False,0,0,,active,,19,,
479,2023-12,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,12,16,6,False,False,0,0,,active,,19,,
479,2024-01,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,13,17,4,False,False,0,0,,active,,19,january_promo,
479,2024-02,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,14,17,6,False,False,0,0,,active,,19,,app_outage
479,2024-03,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,15,15,7,False,False,0,0,,active,,19,,
479,2024-04,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,16,12,5,False,False,0,0,,active,,19,,
479,2024-05,downtown,basic,24.65,0.15,2023-01-03,corporate,27,M,17,13,4,False,False,0,0,,churned,relocation,19,,
480,2023-01,downtown,premium,49.0,0.0,2023-01-03,website,27,F,1,15,7,True,True,0,1,,active,,20,january_promo,
480,2023-02,downtown,premium,49.0,0.0,2023-01-03,website,27,F,2,15,3,True,True,0,0,,active,,20,,
480,2023-03,downtown,premium,49.0,0.0,2023-01-03,website,27,F,3,12,5,True,True,0,0,6.0,active,,20,,heating_failure
480,2023-04,downtown,premium,49.0,0.0,2023-01-03,website,27,F,4,16,6,True,True,0,0,,active,,20,,
480,2023-05,downtown,premium,49.0,0.0,2023-01-03,website,27,F,5,12,4,True,True,0,0,,active,,20,,
480,2023-06,downtown,premium,49.0,0.0,2023-01-03,website,27,F,6,17,7,True,True,0,0,,active,,20,summer_body,
480,2023-07,downtown,premium,49.0,0.0,2023-01-03,website,27,F,7,14,5,True,True,0,0,,active,,19,,
480,2023-08,downtown,premium,49.0,0.0,2023-01-03,website,27,F,8,17,5,True,True,0,0,,active,,19,,pool_maintenance
480,2023-09,downtown,premium,49.0,0.0,2023-01-03,website,27,F,9,13,3,True,True,0,0,6.0,active,,19,back_to_gym,
480,2023-10,downtown,premium,49.0,0.0,2023-01-03,website,27,F,10,14,6,True,True,0,0,7.0,active,,19,,
480,2023-11,downtown,premium,49.0,0.0,2023-01-03,website,27,F,11,14,4,True,True,0,1,,active,,19,,
480,2023-12,downtown,premium,49.0,0.0,2023-01-03,website,27,F,12,14,6,True,True,0,0,,active,,19,,
480,2024-01,downtown,premium,49.0,0.0,2023-01-03,website,27,F,13,15,3,True,True,0,0,8.0,active,,19,january_promo,
480,2024-02,downtown,premium,49.0,0.0,2023-01-03,website,27,F,14,14,5,True,True,0,0,,active,,19,,app_outage
480,2024-03,downtown,premium,49.0,0.0,2023-01-03,website,27,F,15,11,3,True,True,0,0,,active,,19,,
480,2024-04,downtown,premium,49.0,0.0,2023-01-03,website,27,F,16,15,5,True,True,0,0,8.0,active,,19,,
480,2024-05,downtown,premium,49.0,0.0,2023-01-03,website,27,F,17,18,5,True,True,0,0,,active,,19,,
480,2024-06,downtown,premium,49.0,0.0,2023-01-03,website,27,F,18,13,6,True,True,0,0,,active,,19,summer_body,
480,2024-07,downtown,premium,49.0,0.0,2023-01-03,website,27,F,19,11,4,True,True,0,0,8.0,active,,19,,
480,2024-08,downtown,premium,49.0,0.0,2023-01-03,website,27,F,20,15,5,True,True,0,0,,active,,19,,
480,2024-09,downtown,premium,49.0,0.0,2023-01-03,website,27,F,21,12,3,True,True,0,0,,active,,19,back_to_gym,
480,2024-10,downtown,premium,49.0,0.0,2023-01-03,website,27,F,22,11,3,True,True,0,0,,active,,19,,
480,2024-11,downtown,premium,49.0,0.0,2023-01-03,website,27,F,23,18,6,True,True,0,0,,active,,19,,
480,2024-12,downtown,premium,44.1,0.1,2023-01-03,website,27,F,24,17,8,True,True,1,0,,active,,19,,
481,2024-10,northside,family,69.0,0.0,2024-10-04,walk_in,63,M,1,2,0,False,True,0,0,,active,,19,,
481,2024-11,northside,family,69.0,0.0,2024-10-04,walk_in,63,M,2,6,2,False,True,0,0,10.0,active,,19,,
481,2024-12,northside,family,69.0,0.0,2024-10-04,walk_in,63,M,3,6,3,False,True,0,0,,active,,19,,
482,2024-06,eastpark,family,69.0,0.0,2024-06-07,referral,48,F,1,3,1,True,False,0,0,,active,,19,summer_body,
482,2024-07,eastpark,family,69.0,0.0,2024-06-07,referral,48,F,2,4,2,True,False,0,0,5.0,active,,19,,
482,2024-08,eastpark,family,69.0,0.0,2024-06-07,referral,48,F,3,1,0,True,False,0,0,9.0,active,,19,,
482,2024-09,eastpark,family,69.0,0.0,2024-06-07,referral,48,F,4,0,0,True,False,0,0,,active,,19,back_to_gym,
482,2024-10,eastpark,family,69.0,0.0,2024-06-07,referral,48,F,5,5,2,True,False,0,0,,active,,19,,
482,2024-11,eastpark,family,69.0,0.0,2024-06-07,referral,48,F,6,6,2,True,False,0,0,,active,,19,,
482,2024-12,eastpark,family,69.0,0.0,2024-06-07,referral,48,F,7,1,0,True,False,0,0,,active,,19,,
483,2023-01,eastpark,basic,29.0,0.0,2023-01-16,website,58,M,1,0,0,False,False,0,0,,active,,20,january_promo,
483,2023-02,eastpark,basic,29.0,0.0,2023-01-16,website,58,M,2,2,1,False,False,0,0,,active,,20,,
483,2023-03,eastpark,basic,29.0,0.0,2023-01-16,website,58,M,3,1,0,False,False,0,0,6.0,active,,20,,heating_failure
483,2023-04,eastpark,basic,29.0,0.0,2023-01-16,website,58,M,4,2,0,False,False,0,0,,active,,20,,
483,2023-05,eastpark,basic,29.0,0.0,2023-01-16,website,58,M,5,2,1,False,False,0,0,,active,,20,,
483,2023-06,eastpark,basic,29.0,0.0,2023-01-16,website,58,M,6,1,0,False,False,0,0,,active,,20,summer_body,
483,2023-07,eastpark,basic,29.0,0.0,2023-01-16,website,58,M,7,0,0,False,False,0,0,6.0,active,,19,,
483,2023-08,eastpark,basic,29.0,0.0,2023-01-16,website,58,M,8,1,0,False,False,0,0,,active,,19,,pool_maintenance
483,2023-09,eastpark,basic,29.0,0.0,2023-01-16,website,58,M,9,0,0,False,False,0,0,,active,,19,back_to_gym,
483,2023-10,eastpark,basic,29.0,0.0,2023-01-16,website,58,M,10,2,1,False,False,0,1,,active,,19,,
483,2023-11,eastpark,basic,29.0,0.0,2023-01-16,website,58,M,11,0,0,False,False,0,0,,active,,19,,
483,2023-12,eastpark,basic,29.0,0.0,2023-01-16,website,58,M,12,0,0,False,False,0,0,7.0,churned,price,19,,
484,2023-01,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,1,10,5,False,False,0,0,,active,,20,january_promo,
484,2023-02,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,2,10,5,False,False,0,0,4.0,active,,20,,
484,2023-03,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,3,11,5,False,False,1,0,6.0,active,,20,,heating_failure
484,2023-04,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,4,12,5,False,False,0,0,,active,,20,,
484,2023-05,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,5,11,5,False,False,0,0,8.0,active,,20,,
484,2023-06,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,6,13,4,False,False,0,0,,active,,20,summer_body,
484,2023-07,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,7,8,3,False,False,0,0,,active,,19,,
484,2023-08,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,8,12,3,False,False,0,0,,active,,19,,pool_maintenance
484,2023-09,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,9,7,2,False,False,0,0,,active,,19,back_to_gym,
484,2023-10,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,10,9,3,False,False,0,0,,active,,19,,
484,2023-11,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,11,8,3,False,False,0,0,,active,,19,,
484,2023-12,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,12,12,3,False,False,0,0,8.0,active,,19,,
484,2024-01,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,13,11,5,False,False,0,0,6.0,active,,19,january_promo,
484,2024-02,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,14,10,5,False,False,0,0,4.0,active,,19,,app_outage
484,2024-03,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,15,12,5,False,False,0,0,,active,,19,,
484,2024-04,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,16,9,4,False,False,0,0,,active,,19,,
484,2024-05,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,17,13,6,False,False,0,1,,active,,19,,
484,2024-06,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,18,7,3,False,False,0,0,,active,,19,summer_body,
484,2024-07,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,19,9,3,False,False,0,0,,active,,19,,
484,2024-08,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,20,14,3,False,False,1,0,,active,,19,,
484,2024-09,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,21,10,3,False,False,0,0,5.0,active,,19,back_to_gym,
484,2024-10,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,22,11,3,False,False,0,1,7.0,active,,19,,
484,2024-11,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,23,9,3,False,False,0,0,,active,,19,,
484,2024-12,eastpark,premium,49.0,0.0,2023-01-26,walk_in,35,F,24,9,4,False,False,0,0,,active,,19,,
485,2023-01,downtown,basic,23.2,0.2,2023-01-25,january_campaign,23,F,1,8,3,True,False,0,0,,churned,location,20,january_promo,
486,2022-03,westfield,basic,29.0,0.0,2022-03-05,walk_in,62,F,1,0,0,False,False,0,0,4.0,active,,25,,
486,2022-04,westfield,basic,29.0,0.0,2022-03-05,walk_in,62,F,2,3,1,False,False,0,0,,churned,no_use,25,,
487,2022-11,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,1,9,3,True,True,0,0,7.0,active,,22,,
487,2022-12,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,2,6,1,True,True,0,1,,active,,22,,
487,2023-01,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,3,9,4,True,True,0,0,,active,,20,january_promo,
487,2023-02,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,4,7,3,True,True,0,0,,active,,20,,
487,2023-03,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,5,4,1,True,True,0,0,,active,,20,,heating_failure
487,2023-04,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,6,11,5,True,True,0,0,,active,,20,,
487,2023-05,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,7,7,3,True,True,0,0,10.0,active,,20,,
487,2023-06,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,8,10,5,True,True,0,0,,active,,20,summer_body,
487,2023-07,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,9,5,2,True,True,0,0,9.0,active,,19,,
487,2023-08,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,10,6,1,True,True,0,0,,active,,19,,pool_maintenance
487,2023-09,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,11,4,2,True,True,0,0,,active,,19,back_to_gym,
487,2023-10,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,12,7,3,True,True,0,0,,active,,19,,
487,2023-11,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,13,8,2,True,True,0,0,,active,,19,,
487,2023-12,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,14,6,2,True,True,0,0,,active,,19,,
487,2024-01,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,15,7,3,True,True,0,1,,active,,19,january_promo,
487,2024-02,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,16,10,4,True,True,0,0,,active,,19,,app_outage
487,2024-03,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,17,8,3,True,True,0,0,7.0,active,,19,,
487,2024-04,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,18,9,3,True,True,0,0,,active,,19,,
487,2024-05,downtown,premium,41.65,0.15,2022-11-24,corporate,30,F,19,8,3,True,True,0,0,,churned,no_use,19,,
488,2023-06,eastpark,premium,49.0,0.0,2023-06-16,walk_in,30,F,1,1,0,True,False,0,0,,active,,20,summer_body,
488,2023-07,eastpark,premium,49.0,0.0,2023-06-16,walk_in,30,F,2,7,3,True,False,0,0,9.0,active,,19,,
488,2023-08,eastpark,premium,49.0,0.0,2023-06-16,walk_in,30,F,3,6,3,True,False,0,0,,active,,19,,pool_maintenance
488,2023-09,eastpark,premium,49.0,0.0,2023-06-16,walk_in,30,F,4,7,2,True,False,0,0,,active,,19,back_to_gym,
488,2023-10,eastpark,premium,49.0,0.0,2023-06-16,walk_in,30,F,5,4,2,True,False,0,0,8.0,active,,19,,
488,2023-11,eastpark,premium,49.0,0.0,2023-06-16,walk_in,30,F,6,3,1,True,False,0,0,,active,,19,,
488,2023-12,eastpark,premium,49.0,0.0,2023-06-16,walk_in,30,F,7,7,2,True,False,0,0,10.0,active,,19,,
488,2024-01,eastpark,premium,49.0,0.0,2023-06-16,walk_in,30,F,8,4,1,True,False,0,0,,active,,19,january_promo,
488,2024-02,eastpark,premium,49.0,0.0,2023-06-16,walk_in,30,F,9,4,2,True,False,0,0,,active,,19,,app_outage
488,2024-03,eastpark,premium,49.0,0.0,2023-06-16,walk_in,30,F,10,4,1,True,False,0,0,,active,,19,,
488,2024-04,eastpark,premium,49.0,0.0,2023-06-16,walk_in,30,F,11,6,2,True,False,0,0,6.0,active,,19,,
488,2024-05,eastpark,premium,49.0,0.0,2023-06-16,walk_in,30,F,12,7,3,True,False,0,0,9.0,active,,19,,
488,2024-06,eastpark,premium,49.0,0.0,2023-06-16,walk_in,30,F,13,7,3,True,False,0,0,,churned,price,19,summer_body,
489,2024-01,northside,premium,49.0,0.0,2024-01-17,referral,27,F,1,13,6,True,False,0,0,,active,,19,january_promo,
489,2024-02,northside,premium,49.0,0.0,2024-01-17,referral,27,F,2,19,8,True,False,0,0,,active,,19,,app_outage
489,2024-03,northside,premium,49.0,0.0,2024-01-17,referral,27,F,3,19,4,True,False,0,0,,active,,19,,
489,2024-04,northside,premium,49.0,0.0,2024-01-17,referral,27,F,4,18,5,True,False,0,0,,active,,19,,
489,2024-05,northside,premium,49.0,0.0,2024-01-17,referral,27,F,5,17,6,True,False,0,0,8.0,active,,19,,
489,2024-06,northside,premium,44.1,0.1,2024-01-17,referral,27,F,6,19,7,True,False,0,0,10.0,active,,19,summer_body,
489,2024-07,northside,premium,44.1,0.1,2024-01-17,referral,27,F,7,15,6,True,False,0,0,,active,,19,,
489,2024-08,northside,premium,49.0,0.0,2024-01-17,referral,27,F,8,19,9,True,False,0,0,,active,,19,,
489,2024-09,northside,premium,49.0,0.0,2024-01-17,referral,27,F,9,17,6,True,False,0,0,,active,,19,back_to_gym,
